id,name,first_air_date,popularity,vote_average,vote_count,provider,provider_id,content-type,Action & Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Kids,Mystery,News,Reality,Sci-Fi & Fantasy,Soap,Talk,War & Politics,Western,Action,Adventure,Fantasy,History,Horror,Music,Romance,Science Fiction,TV Movie,Thriller,War,release_date,ticker,stock_return,market_return,abnormal_return
69478,The Handmaid's Tale,2017-04-26,108.7738,8.179,2857,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-04-26,DIS,0.0172990737703265,-0.13612850809311183,0.15342758186343833
1433,American Dad!,2005-02-06,116.3339,6.972,2190,Disney+,337,TV Show,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-06,DIS,-1.773760352367509,-0.8096711967811436,-0.9640891555863653
31132,Regular Show,2010-09-06,108.3854,8.633,2083,Disney+,337,TV Show,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-09-06,DIS,0.709223435581721,1.130210312584935,-0.420986877003214
1402,The Walking Dead,2010-10-31,105.7678,8.1,16913,Disney+,337,TV Show,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-31,DIS,0.7216122068404264,1.1465877504434194,-0.42497554360299306
1421,Modern Family,2009-09-23,102.8817,7.873,2935,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-09-23,DIS,-1.6381745564393573,-1.5543836954832018,-0.08379086095615551
37680,Suits,2011-06-23,100.6148,8.226,5252,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-23,DIS,-0.6345638420137574,-1.1725787945559019,0.5380149525421445
71712,The Good Doctor,2017-09-25,104.1418,8.477,12531,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-25,DIS,-1.5265644813487929,0.536722940092129,-2.063287421440922
63174,Lucifer,2016-01-25,101.2828,8.45,14955,Disney+,337,TV Show,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-25,DIS,-1.8469936266245304,0.8673061179073552,-2.7142997445318855
44217,Vikings,2013-03-03,99.4101,8.097,7143,Disney+,337,TV Show,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013-03-03,DIS,1.003585217157092,1.066090367569954,-0.06250515041286198
2710,It's Always Sunny in Philadelphia,2005-08-04,102.5455,8.283,1148,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-08-04,DIS,-0.5464463120768367,-0.7638358323871648,0.2173895203103281
95557,INVINCIBLE,2021-03-25,94.8963,8.636,4924,Disney+,337,TV Show,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-25,DIS,-0.5296591959441501,1.6631202604519693,-2.1927794563961194
1403,Marvel's Agents of S.H.I.E.L.D.,2013-09-24,96.4415,7.5,3569,Disney+,337,TV Show,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-24,DIS,1.35262208727967,-0.33403894136501533,1.6866610286446853
34524,Teen Wolf,2011-06-05,93.8854,8.468,4385,Disney+,337,TV Show,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-06-05,DIS,-0.43145314702221527,-0.5139277953703884,0.08247464834817309
4604,Smallville,2001-10-16,93.5422,8.204,4165,Disney+,337,TV Show,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001-10-16,DIS,-3.4968628047550006,-2.1921804888595857,-1.3046823158954148
4630,The Fairly OddParents,2001-03-30,96.7259,7.563,1005,Disney+,337,TV Show,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001-03-30,DIS,-2.202799772324378,-1.2461938832180326,-0.9566058891063454
71728,Young Sheldon,2017-09-25,90.3242,8.049,2689,Disney+,337,TV Show,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-25,DIS,-1.5265644813487929,0.536722940092129,-2.063287421440922
4194,Star Wars: The Clone Wars,2008-10-03,90.4403,8.461,2110,Disney+,337,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-03,DIS,-4.333120013757648,-3.851784119121029,-0.4813358946366195
1620,CSI: Miami,2002-09-23,86.6312,7.7,1620,Disney+,337,TV Show,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-09-23,DIS,5.507637021457478,2.548878456142211,2.9587585653152675
44006,Chicago Fire,2012-10-10,93.5526,8.411,2250,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-10-10,DIS,-1.2107026369151273,-0.2771327281967277,-0.9335699087183995
1100,How I Met Your Mother,2005-09-19,91.6588,8.146,5190,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-09-19,DIS,-2.8033632637497674,-1.332230520532666,-1.4711327432171013
31917,Pretty Little Liars,2010-06-08,90.813,7.984,2652,Disney+,337,TV Show,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-06-08,DIS,3.288080894001494,2.78719167475871,0.5008892192427838
4194,Star Wars: The Clone Wars,2008-10-03,90.4403,8.461,2110,Disney+,337,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-03,DIS,-4.333120013757648,-3.851784119121029,-0.4813358946366195
71728,Young Sheldon,2017-09-25,90.3242,8.049,2689,Disney+,337,TV Show,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-25,DIS,-1.5265644813487929,0.536722940092129,-2.063287421440922
2004,Malcolm in the Middle,2000-01-09,89.5528,8.5,4490,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000-01-09,DIS,-6.097577433248183,-1.7391586176273857,-4.358418815620798
15260,Adventure Time,2010-04-05,85.8204,8.496,2846,Disney+,337,TV Show,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-04-05,DIS,1.2776709268495756,-0.08421478553397233,1.361885712383548
48891,Brooklyn Nine-Nine,2013-09-17,88.5908,8.21,3536,Disney+,337,TV Show,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-09-17,DIS,-2.9411757244487946,0.3020967399845647,-3.2432724644333595
111803,The White Lotus,2021-07-11,84.3288,7.622,1049,Disney+,337,TV Show,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-11,DIS,-0.5206653376981409,-0.2355974939981438,-0.28506784369999716
111803,The White Lotus,2021-07-11,84.3288,7.622,1049,Disney+,337,TV Show,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-11,DIS,-0.5206653376981409,-0.2355974939981438,-0.28506784369999716
61923,Star vs. the Forces of Evil,2015-01-18,82.8478,8.362,1413,Disney+,337,TV Show,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-01-18,DIS,-0.6016292975098863,0.4731623968765258,-1.074791694386412
39351,Grimm,2011-10-28,82.0229,8.265,3304,Disney+,337,TV Show,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-28,DIS,-3.673005162203704,-2.473750308360319,-1.1992548538433851
74016,The Resident,2018-01-21,82.3444,8.419,1241,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-21,DIS,-0.5400638692060227,0.1613172185598825,-0.7013810877659052
108978,Reacher,2022-02-03,76.6448,8.11,2271,Disney+,337,TV Show,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-03,DIS,1.4211331028502971,0.5156929864423389,0.9054401164079583
76479,The Boys,2019-07-25,77.3852,8.5,10946,Disney+,337,TV Show,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-25,DIS,1.0055048635101804,0.7387691099234726,0.26673575358670787
1418,The Big Bang Theory,2007-09-24,78.7303,7.908,11663,Disney+,337,TV Show,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-24,DIS,-0.3204854916130804,0.8993710732291589,-1.2198565648422393
1973,24,2001-11-06,78.7327,7.779,1590,Disney+,337,TV Show,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001-11-06,DIS,1.0666483896375325,0.12960274396906468,0.9370456456684678
77169,Cobra Kai,2018-05-02,74.4391,8.213,6580,Disney+,337,TV Show,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-02,DIS,1.5358168181045957,1.0528632500483526,0.4829535680562431
1419,Castle,2009-03-09,76.8312,7.995,1926,Disney+,337,TV Show,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-03-09,DIS,11.80245861990551,10.969204281238959,0.833254338666551
39272,Once Upon a Time,2011-10-23,75.0714,7.378,2313,Disney+,337,TV Show,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011-10-23,DIS,-0.9047328666042895,-0.971937423814939,0.06720455721064944
95479,Jujutsu Kaisen,2020-10-03,65.7763,8.58,3831,Disney+,337,TV Show,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-03,DIS,-1.9777965705688363,-1.397351569222668,-0.5804450013461684
4586,Gilmore Girls,2000-10-05,74.7022,7.888,1098,Disney+,337,TV Show,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000-10-05,DIS,-1.3636397460763272,-1.9000500254716852,0.536410279395358
822119,Captain America: Brave New World,2025-02-12,290.182,6.144,1608,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2025-02-12,NFLX,3.0458104376997155,1.0353598207582677,2.0104506169414478
974576,Conclave,2024-10-25,188.8202,7.192,2024,Netflix,8,Movie,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024-10-25,NFLX,-0.7367357837167926,0.26514435020340427,-1.0018801339201968
1241982,Moana 2,2024-11-21,147.0271,7.084,2268,Netflix,8,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-11-21,NFLX,0.03454088841422842,0.34679590949915445,-0.31225502108492603
762509,Mufasa: The Lion King,2024-12-18,142.9646,7.416,2011,Netflix,8,Movie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-12-18,NFLX,2.1921196411210984,0.9994608431070072,1.192658798014091
939243,Sonic the Hedgehog 3,2024-12-19,141.8192,7.732,2457,Netflix,8,Movie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024-12-19,NFLX,0.7771285016607661,1.086912376891055,-0.30978387523028883
615,The Passion of the Christ,2004-02-25,114.9596,7.52,4819,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-02-25,NFLX,10.575383330849519,0.1110370484616998,10.464346282387819
696506,Mickey 17,2025-02-28,113.067,6.91,1718,Netflix,8,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2025-02-28,NFLX,-0.6995987362978856,-1.759673946699975,1.0600752104020894
615,The Passion of the Christ,2004-02-25,114.9596,7.5,4819,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-02-25,NFLX,10.575383330849519,0.1110370484616998,10.464346282387819
950396,The Gorge,2025-02-13,91.4969,7.733,2455,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2025-02-13,NFLX,1.4285884713613293,-0.00719438074946603,1.4357828521107954
299536,Avengers: Infinity War,2018-04-25,110.6769,8.235,30442,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2018-04-25,NFLX,1.9623233282204549,1.155944945611786,0.8063783826086688
558449,Gladiator II,2024-11-13,68.1141,6.751,3237,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2024-11-13,NFLX,-0.7838873120188852,-1.9173347034252897,1.1334473914064045
1010581,My Fault,2023-06-08,72.5331,7.817,3657,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023-06-08,NFLX,2.6015570323945396,0.11480595394411784,2.4867510784504216
912649,Venom: The Last Dance,2024-10-22,69.5744,6.783,3211,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2024-10-22,NFLX,-1.250915639164854,-0.7362605394960202,-0.5146550996688337
533535,Deadpool & Wolverine,2024-07-24,69.9032,7.603,7106,Netflix,8,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024-07-24,NFLX,-0.7264257595445708,0.5890814396205695,-1.3155071991651401
519182,Despicable Me 4,2024-06-20,67.0019,7.05,2718,Netflix,8,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-06-20,NFLX,1.0441314101607626,-0.15621303211011955,1.2003444422708822
539972,Kraven the Hunter,2024-12-11,61.5312,6.601,1595,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2024-12-11,NFLX,-1.8888274630050612,-0.5440345875953951,-1.344792875409666
823219,Flow,2024-08-29,59.7479,8.2,1856,Netflix,8,Movie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2024-08-29,NFLX,1.2809027506012907,1.0093051774424322,0.27159757315885846
1084199,Companion,2025-01-22,58.5648,7.072,1136,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2025-01-22,NFLX,2.473824344351425,0.24431831947761096,2.2295060248738143
315635,Spider-Man: Homecoming,2017-07-05,85.9124,7.331,22151,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-07-05,NFLX,1.741069070390248,-0.3025688088863517,2.0436378792766
1184918,The Wild Robot,2024-09-12,56.2456,8.324,4787,Netflix,8,Movie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-09-12,NFLX,1.4938861310402076,0.5407711405364484,0.9531149905037593
1156593,Your Fault,2024-12-26,53.6999,7.14,1219,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024-12-26,NFLX,-1.7951854256392035,-1.1055736101235554,-0.6896118155156481
933260,The Substance,2024-09-07,55.6315,7.14,4484,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-09-07,NFLX,-0.266499043337926,0.44726726528397437,-0.7137663086219004
209112,Batman v Superman: Dawn of Justice,2016-03-23,76.3566,5.977,18223,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2016-03-23,NFLX,-1.2350595167871201,-0.03780702927851146,-1.1972524875086086
420818,The Lion King,2019-07-12,79.3952,7.11,10325,Netflix,8,Movie,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019-07-12,NFLX,-1.7816460539810781,0.017586919155743633,-1.7992329731368217
335984,Blade Runner 2049,2017-10-04,47.1166,7.578,14055,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017-10-04,NFLX,7.357011411622076,0.4567090377747717,6.900302373847304
284054,Black Panther,2018-02-13,72.9206,7.373,22516,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2018-02-13,NFLX,7.840632230378125,2.6016369434261244,5.238995286952001
1022789,Inside Out 2,2024-06-11,50.7776,7.556,5774,Netflix,8,Movie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2024-06-11,NFLX,3.2117828204312824,1.0470125551214022,2.16477026530988
321612,Beauty and the Beast,2017-03-16,77.8782,6.971,15596,Netflix,8,Movie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017-03-16,NFLX,0.49865033849064694,-0.1314314795001749,0.6300818179908219
299534,Avengers: Endgame,2019-04-24,63.2407,8.237,26258,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2019-04-24,NFLX,0.1656722066606653,0.43145897386625676,-0.26578676720559147
7451,xXx,2002-08-09,47.5123,5.938,4401,Netflix,8,Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2002-08-09,NFLX,-3.811247980852438,-0.5326671484241653,-3.278580832428273
845781,Red One,2024-10-31,45.0807,7.056,2461,Netflix,8,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2024-10-31,NFLX,0.009251787144956614,0.4092509543626135,-0.3999991672176569
157336,Interstellar,2014-11-05,40.3658,8.454,37003,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2014-11-05,NFLX,0.9937447810287258,0.4126419089966662,0.5811028720320596
181808,Star Wars: The Last Jedi,2017-12-13,74.7713,6.778,15559,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-12-13,NFLX,1.20302060017741,0.48669509969438074,0.7163255004830292
283995,Guardians of the Galaxy Vol. 2,2017-04-19,71.1511,7.612,21912,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-04-19,NFLX,2.225243798359942,0.4499253639707203,1.7753184343892217
1064213,Anora,2024-10-14,43.9255,7.1,2072,Netflix,8,Movie,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024-10-14,NFLX,-3.555396295362903,-0.3136579009052016,-3.2417383944577014
351286,Jurassic World: Fallen Kingdom,2018-06-06,57.162,6.538,12024,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2018-06-06,NFLX,-1.8723648535181214,0.240948343655162,-2.1133131971732833
198663,The Maze Runner,2014-09-10,43.4781,7.189,17306,Netflix,8,Movie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2014-09-10,NFLX,-1.6185345195890406,-0.508591146007277,-1.1099433735817636
284053,Thor: Ragnarok,2017-10-02,61.4571,7.584,21075,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-10-02,NFLX,9.818657376514016,0.9074282797369237,8.911229096777092
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,45.0716,7.134,10888,Netflix,8,Movie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2005-12-07,NFLX,-5.9897760062007634,0.1590621700666238,-6.148838176267387
293167,Kong: Skull Island,2017-03-08,71.4806,6.544,10621,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2017-03-08,NFLX,0.4062086913327212,0.40711801483784194,-0.0009093235051207404
297762,Wonder Woman,2017-05-30,67.0568,7.216,20174,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2017-05-30,NFLX,1.2008279870233918,1.084174594281918,0.11665339274147368
320288,Dark Phoenix,2019-06-05,66.8773,5.971,6655,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2019-06-05,NFLX,1.444911582412686,1.669769374502739,-0.2248577920900532
335988,Transformers: The Last Knight,2017-06-16,62.0324,6.053,6342,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2017-06-16,NFLX,0.6693719523478787,0.8347228657875202,-0.16535091343964148
302946,The Accountant,2016-10-13,41.6163,7.1,6418,Netflix,8,Movie,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016-10-13,NFLX,1.2371523717840445,0.020160447857308448,1.216991923926736
829557,365 Days: This Day,2022-04-26,39.9386,5.897,1699,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022-04-26,NFLX,-4.052416095500334,-1.0363579590705443,-3.0160581364297894
76600,Avatar: The Way of Water,2022-12-14,39.4832,7.611,12489,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2022-12-14,NFLX,-8.532862304677842,-3.578185439250793,-4.954676865427048
76600,Avatar: The Way of Water,2022-12-14,39.4832,7.611,12489,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2022-12-14,NFLX,-8.532862304677842,-3.578185439250793,-4.954676865427048
24428,The Avengers,2012-04-25,36.0158,7.741,31640,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2012-04-25,NFLX,-3.0225821020810772,0.91106173763655,-3.933643839717627
1118031,Apocalypse Z: The Beginning of the End,2024-10-04,36.1285,6.718,1043,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2024-10-04,NFLX,-2.4704778373354173,-0.9586022165882689,-1.5118756207471482
573435,Bad Boys: Ride or Die,2024-06-05,36.7483,7.385,2857,Netflix,8,Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2024-06-05,NFLX,-1.3532914887370255,-0.131481352620913,-1.2218101361161124
371638,The Disaster Artist,2017-03-12,35.6685,7.107,3573,Netflix,8,Movie,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-03-12,NFLX,1.2054038991350695,0.4967427103789005,0.708661188756169
634649,Spider-Man: No Way Home,2021-12-15,37.1529,7.9,20696,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2021-12-15,NFLX,-3.0262459049881594,-1.894114655196634,-1.1321312497915255
374720,Dunkirk,2017-07-19,61.5608,7.45,16743,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017-07-19,NFLX,2.5454109976315102,-0.05214744027519321,2.5975584379067036
993710,Back in Action,2025-01-15,34.8999,6.461,1182,Netflix,8,Movie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-01-15,NFLX,1.1600176487196765,0.7857261500140824,0.3742914987055941
945961,Alien: Romulus,2024-08-13,34.3244,7.21,3555,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2024-08-13,NFLX,4.0199356513417905,2.2048277435366033,1.8151079078051873
339846,Baywatch,2017-05-25,48.7345,6.092,8173,Netflix,8,Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017-05-25,NFLX,-0.3802578131689758,0.03105499959715438,-0.4113128127661302
603692,John Wick: Chapter 4,2023-03-22,35.1709,7.724,7004,Netflix,8,Movie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-03-22,NFLX,11.735291414841262,0.8641168153277577,10.871174599513504
206647,Spectre,2015-10-26,59.5264,6.558,10692,Netflix,8,Movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2015-10-26,NFLX,2.018635299469652,0.8801736725166921,1.1384616269529597
385687,Fast X,2023-05-17,34.9789,7.045,5864,Netflix,8,Movie,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2023-05-17,NFLX,7.471465623872008,0.7985524754081789,6.672913148463829
37799,The Social Network,2010-10-01,41.3365,7.369,12389,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010-10-01,NFLX,1.118582388858065,-0.8034932488803511,1.9220756377384163
281957,The Revenant,2015-12-25,38.7044,7.534,18400,Netflix,8,Movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2015-12-25,NFLX,-0.1875063643311914,-0.217855994238203,0.03034962990701162
